133.148	0	0	0
133.145	0	0	0
133.141	0	0	0
133.136	0	0	0
133.131	0	0	0
133.125	0	0	0
133.121	0	0	0
133.118	0	0	0
133.116	0	0	0
133.113	0	0	0
133.111	0	0	0
133.108	0	0	0
133.106	0	0	0
133.105	0	0	0
133.103	0	0	0
133.101	0	0	0
133.1	0	0	0
133.098	0	0	0
133.096	0	0	0
133.094	0	0	0
133.091	0	0	0
133.088	0	0	0
133.087	0	0	0
133.086	0	0	0
133.084	0	0	0
133.083	0	0	0
133.08	0	0	0
133.077	0	0	0
133.076	0	0	0
133.074	0	0	0
133.073	0	0	0
133.07	0	0	0
133.066	0	0	0
133.066	0	0	0
133.065	0	0	0
133.064	0	0	0
133.062	0	0	0
133.06	0	0	0
133.058	0	0	0
133.054	0	0	0
133.05	0	0	0
133.045	0	0	0
133.039	0	0	0
133.033	0	0	0
133.027	0	0	0
133.02	0	0	0
133.013	0	0	0
133.008	0	0	0
133.006	0	0	0
133.004	0	0	0
133.003	0	0	0
133.002	0	0	0
133.004	0	0	0
133.005	0	0	0
133.009	0	0	0
133.015	0	0	0
133.019	0	0	0
133.024	0	0	0
133.032	0	0	0
133.039	0	0	0
133.048	0	0	0
133.057	0	0	0
133.064	0	0	0
133.072	0	0	0
133.08	0	0	0
133.088	0	0	0
133.097	0	0	0
133.106	0	0	0
133.115	0	0	0
133.125	0	0	0
133.135	0	0	0
133.144	0	0	0
133.158	0	0	0
133.17	0	0	0
133.18	0	0	0
133.189	0	0	0
133.196	0	0	0
133.2	0	0	0
133.204	0	0	0
133.208	0	0	0
133.21	0	0	0
133.211	0	0	0
133.211	0	0	0
133.212	0	0	0
133.212	0	0	0
133.213	0	0	0
133.218	0	0	0
133.222	0	0	0
133.227	0	0	0
133.233	0	0	0
133.238	0	0	0
133.242	0	0	0
133.246	0	0	0
133.25	0	0	0
133.256	0	0	0
133.263	0	0	0
133.27	0	0	0
133.279	0	0	0
133.288	0	0	0
133.298	0	0	0
133.312	0	0	0
133.335	0	0	0
133.364	0	0	0
133.394	0	0	0
133.423	0	0	0
133.458	0	0	0
133.499	0	0	0
133.538	0	0	0
133.576	0	0	0
133.609	0	0	0
133.64	0	0	0
133.672	0	0	0
133.702	0	0	0
133.731	0	0	0
133.762	0	0	0
133.793	0	0	0
133.818	0	0	0
133.846	0	0	0
133.874	0	0	0
133.898	0	0	0
133.923	0	0	0
133.949	0	0	0
133.974	0	0	0
133.995	0	0	0
134.015	0	0	0
134.036	0	0	0
134.055	0	0	0
134.076	0	0	0
134.097	0	0	0
134.116	0	0	0
134.136	0	0	0
134.154	0	0	0
134.173	0	0	0
134.192	0	0	0
134.211	0	0	0
134.229	0	0	0
134.246	0	0	0
134.261	0	0	0
134.273	0	0	0
134.285	0	0	0
134.313	0	0	0
134.349	0	0	0
134.385	0	0	0
134.423	0	0	0
134.46	0	0	0
134.498	0	0	0
134.535	0	0	0
134.573	0	0	0
134.61	0	0	0
134.648	0	0	0
134.682	0	0	0
134.72	0	0	0
134.759	0	0	0
134.798	0	0	0
134.836	0	0	0
134.874	0	0	0
134.913	0	0	0
134.953	0	0	0
134.992	0	0	0
135.03	0	0	0
135.067	0	0	0
135.103	0	0	0
135.138	0	0	0
135.173	0	0	0
135.208	0	0	0
135.235	0	0	0
135.257	0	0	0
135.279	0	0	0
135.299	0	0	0
135.32	0	0	0
135.341	0	0	0
135.36	0	0	0
135.381	0	0	0
135.401	0	0	0
135.42	0	0	0
135.44	0	0	0
135.46	0	0	0
135.479	0	0	0
135.5	0	0	0
135.52	0	0	0
135.54	0	0	0
135.559	0	0	0
135.578	0	0	0
135.597	0	0	0
135.615	0	0	0
135.634	0	0	0
135.652	0	0	0
135.67	0	0	0
135.687	0	0	0
135.704	0	0	0
135.72	0	0	0
135.737	0	0	0
135.754	0	0	0
135.765	0	0	0
135.777	0	0	0
135.789	0	0	0
135.8	0	0	0
135.812	0	0	0
135.824	0	0	0
135.835	0	0	0
135.847	0	0	0
135.858	0	0	0
135.87	0	0	0
135.881	0	0	0
135.891	0	0	0
135.902	0	0	0
135.913	0	0	0
135.923	0	0	0
135.934	0	0	0
135.944	0	0	0
135.955	0	0	0
135.965	0	0	0
135.975	0	0	0
135.985	0	0	0
135.995	0	0	0
136.006	0	0	0
136.016	0	0	0
136.026	0	0	0
136.036	0	0	0
136.047	0	0	0
136.057	0	0	0
136.067	0	0	0
136.077	0	0	0
136.087	0	0	0
136.097	0	0	0
136.106	0	0	0
136.115	0	0	0
136.125	0	0	0
136.134	0	0	0
136.144	0	0	0
136.153	0	0	0
136.163	0	0	0
136.172	0	0	0
136.181	0	0	0
136.191	0	0	0
136.2	0	0	0
136.21	0	0	0
136.219	0	0	0
136.228	0	0	0
136.237	0	0	0
136.247	0	0	0
136.256	0	0	0
136.264	0	0	0
136.272	0	0	0
136.28	0	0	0
136.289	0	0	0
136.298	0	0	0
136.306	0	0	0
136.315	0	0	0
136.323	0	0	0
136.332	0	0	0
136.341	0	0	0
136.35	0	0	0
136.359	0	0	0
136.366	0	0	0
136.372	0	0	0
136.38	0	0	0
136.388	0	0	0
136.397	0	0	0
136.406	0	0	0
136.415	0	0	0
136.425	0	0	0
136.435	0	0	0
136.444	0	0	0
136.453	0	0	0
136.462	0	0	0
136.471	0	0	0
136.481	0	0	0
136.49	0	0	0
136.5	0	0	0
136.509	0	0	0
136.518	0	0	0
136.525	0	0	0
136.532	0	0	0
136.539	0	0	0
136.545	0	0	0
136.552	0	0	0
136.557	0	0	0
136.563	0	0	0
136.568	0	0	0
136.573	0	0	0
136.578	0	0	0
136.584	0	0	0
136.589	0	0	0
136.594	0	0	0
136.599	0	0	0
136.605	0	0	0
136.61	0	0	0
136.615	0	0	0
136.62	0	0	0
136.626	0	0	0
136.631	0	0	0
136.636	0	0	0
136.641	0	0	0
136.646	0	0	0
136.65	0	0	0
136.656	0	0	0
136.664	0	0	0
136.672	0	0	0
136.679	0	0	0
136.686	0	0	0
136.694	0	0	0
136.702	0	0	0
136.71	0	0	0
136.718	0	0	0
136.724	0	0	0
136.729	0	0	0
136.735	0	0	0
136.741	0	0	0
136.748	0	0	0
136.756	0	0	0
136.765	0	0	0
136.772	0	0	0
136.778	0	0	0
136.784	0	0	0
136.79	0	0	0
136.797	0	0	0
136.804	0	0	0
136.81	0	0	0
136.817	0	0	0
136.824	0	0	0
136.83	0	0	0
136.835	0	0	0
136.839	0	0	0
136.846	0	0	0
136.852	0	0	0
136.857	0	0	0
136.864	0	0	0
136.872	0	0	0
136.884	0	0	0
136.91	0	0	0
136.936	0	0	0
136.962	0	0	0
136.983	0	0	0
137.004	0	0	0
137.026	0	0	0
137.046	0	0	0
137.065	0	0	0
137.079	0	0	0
137.093	0	0	0
137.111	0	0	0
137.136	0	0	0
137.16	0	0	0
137.185	0	0	0
137.209	0	0	0
137.233	0	0	0
137.257	0	0	0
137.28	0	0	0
137.304	0	0	0
137.328	0	0	0
137.352	0	0	0
137.376	0	0	0
137.4	0	0	0
137.425	0	0	0
137.449	0	0	0
137.473	0	0	0
137.496	0	0	0
137.517	0	0	0
137.538	0	0	0
137.559	0	0	0
137.578	0	0	0
137.596	0	0	0
137.615	0	0	0
137.633	0	0	0
137.647	0	0	0
137.657	0	0	0
137.668	0	0	0
137.675	0	0	0
137.685	0	0	0
137.696	0	0	0
137.71	0	0	0
137.722	0	0	0
137.734	0	0	0
137.746	0	0	0
137.758	0	0	0
137.764	0	0	0
137.771	0	0	0
137.777	0	0	0
137.783	0	0	0
137.79	0	0	0
137.797	0	0	0
137.805	0	0	0
137.812	0	0	0
137.818	0	0	0
137.827	0	0	0
137.84	0	0	0
137.852	0	0	0
137.864	0	0	0
137.876	0	0	0
137.888	0	0	0
137.897	0	0	0
137.907	0	0	0
137.916	0	0	0
137.926	0	0	0
137.935	0	0	0
137.943	0	0	0
137.951	0	0	0
137.96	0	0	0
137.972	0	0	0
137.977	0	0	0
137.988	0	0	0
137.999	0	0	0
138.01	0	0	0
138.021	0	0	0
138.031	0	0	0
138.041	0	0	0
138.05	0	0	0
138.056	0	0	0
138.062	0	0	0
138.068	0	0	0
138.072	0	0	0
138.076	0	0	0
138.085	0	0	0
138.094	0	0	0
138.105	0	0	0
138.115	0	0	0
138.126	0	0	0
138.136	0	0	0
138.146	0	0	0
138.161	0	0	0
138.485	0	0	0
138.65	0	0	0
138.766	0	0	0
138.86	0	0	0
138.938	0	0	0
139.006	0	0	0
139.067	0	0	0
139.121	0	0	0
139.17	0	0	0
139.215	0	0	0
139.267	0	0	0
139.336	0	0	0
139.405	0	0	0
139.463	0	0	0
139.512	0	0	0
139.554	0	0	0
139.594	0	0	0
139.632	0	0	0
139.67	0	0	0
139.706	0	0	0
139.74	0	0	0
139.771	0	0	0
139.81	0	0	0
139.86	0	0	0
139.902	0	0	0
139.939	0	0	0
139.974	0	0	0
140.007	0	0	0
140.039	0	0	0
140.073	0	0	0
140.108	0	0	0
140.144	0	0	0
140.177	0	0	0
140.208	0	0	0
140.237	0	0	0
140.263	0	0	0
140.29	0	0	0
140.316	0	0	0
140.341	0	0	0
140.364	0	0	0
140.386	0	0	0
140.407	0	0	0
140.438	0	0	0
140.474	0	0	0
140.509	0	0	0
140.544	0	0	0
140.58	0	0	0
140.62	0	0	0
140.658	0	0	0
140.696	0	0	0
140.732	0	0	0
140.768	0	0	0
140.797	0	0	0
140.809	0	0	0
140.828	0	0	0
140.861	0	0	0
140.894	0	0	0
140.926	0	0	0
140.958	0	0	0
140.989	0	0	0
141.019	0	0	0
141.048	0	0	0
141.076	0	0	0
141.103	0	0	0
141.131	0	0	0
141.159	0	0	0
141.188	0	0	0
141.217	0	0	0
141.245	0	0	0
141.27	0	0	0
141.296	0	0	0
141.322	0	0	0
141.348	0	0	0
141.374	0	0	0
141.394	0	0	0
141.414	0	0	0
141.434	0	0	0
141.458	0	0	0
141.483	0	0	0
141.508	0	0	0
141.533	0	0	0
141.558	0	0	0
141.58	0	0	0
141.599	0	0	0
141.616	0	0	0
141.633	0	0	0
141.65	0	0	0
141.665	0	0	0
141.68	0	0	0
141.694	0	0	0
141.709	0	0	0
141.723	0	0	0
141.738	0	0	0
141.756	0	0	0
141.772	0	0	0
141.789	0	0	0
141.804	0	0	0
141.818	0	0	0
141.832	0	0	0
141.846	0	0	0
141.861	0	0	0
141.876	0	0	0
141.889	0	0	0
141.903	0	0	0
141.917	0	0	0
141.931	0	0	0
141.945	0	0	0
141.959	0	0	0
141.972	0	0	0
141.988	0	0	0
142.004	0	0	0
142.021	0	0	0
142.037	0	0	0
142.054	0	0	0
142.071	0	0	0
142.086	0	0	0
142.102	0	0	0
142.117	0	0	0
142.13	0	0	0
142.138	0	0	0
142.146	0	0	0
142.153	0	0	0
142.161	0	0	0
142.169	0	0	0
142.176	0	0	0
142.183	0	0	0
142.19	0	0	0
142.196	0	0	0
142.203	0	0	0
142.209	0	0	0
142.215	0	0	0
142.221	0	0	0
142.227	0	0	0
142.233	0	0	0
142.239	0	0	0
142.246	0	0	0
142.252	0	0	0
142.258	0	0	0
142.264	0	0	0
142.27	0	0	0
142.275	0	0	0
142.281	0	0	0
142.287	0	0	0
142.292	0	0	0
142.297	0	0	0
142.303	0	0	0
142.309	0	0	0
142.313	0	0	0
142.316	0	0	0
142.318	0	0	0
142.32	0	0	0
142.322	0	0	0
142.324	0	0	0
142.326	0	0	0
142.328	0	0	0
142.33	0	0	0
142.332	0	0	0
142.334	0	0	0
142.335	0	0	0
142.336	0	0	0
142.337	0	0	0
142.338	0	0	0
142.339	0	0	0
142.341	0	0	0
142.343	0	0	0
142.346	0	0	0
142.347	0	0	0
142.349	0	0	0
142.352	0	0	0
142.354	0	0	0
142.357	0	0	0
142.36	0	0	0
142.362	0	0	0
142.364	0	0	0
142.366	0	0	0
142.368	0	0	0
142.37	0	0	0
142.372	0	0	0
142.374	0	0	0
142.376	0	0	0
142.379	0	0	0
142.382	0	0	0
142.384	0	0	0
142.386	0	0	0
142.388	0	0	0
142.39	0	0	0
142.392	0	0	0
142.394	0	0	0
142.394	0	0	0
142.393	0	0	0
142.392	0	0	0
142.39	0	0	0
142.39	0	0	0
142.389	0	0	0
142.388	0	0	0
142.386	0	0	0
142.384	0	0	0
142.382	0	0	0
142.38	0	0	0
142.378	0	0	0
142.375	0	0	0
142.372	0	0	0
142.369	0	0	0
142.366	0	0	0
142.362	0	0	0
142.359	0	0	0
142.356	0	0	0
142.354	0	0	0
142.352	0	0	0
142.352	0	0	0
142.355	0	0	0
142.358	0	0	0
142.361	0	0	0
142.364	0	0	0
142.366	0	0	0
142.369	0	0	0
142.372	0	0	0
142.375	0	0	0
142.379	0	0	0
142.382	0	0	0
142.385	0	0	0
142.388	0	0	0
142.391	0	0	0
142.396	0	0	0
142.4	0	0	0
142.404	0	0	0
142.407	0	0	0
142.41	0	0	0
142.413	0	0	0
142.416	0	0	0
142.42	0	0	0
142.422	0	0	0
142.424	0	0	0
142.427	0	0	0
142.429	0	0	0
142.431	0	0	0
142.433	0	0	0
142.435	0	0	0
142.438	0	0	0
142.441	0	0	0
142.444	0	0	0
142.447	0	0	0
142.45	0	0	0
142.454	0	0	0
142.457	0	0	0
142.461	0	0	0
142.465	0	0	0
142.469	0	0	0
142.473	0	0	0
142.477	0	0	0
142.48	0	0	0
142.483	0	0	0
142.486	0	0	0
142.488	0	0	0
142.49	0	0	0
142.498	0	0	0
142.508	0	0	0
142.517	0	0	0
142.525	0	0	0
142.532	0	0	0
142.54	0	0	0
142.547	0	0	0
142.557	0	0	0
142.567	0	0	0
142.577	0	0	0
142.588	0	0	0
142.6	0	0	0
142.613	0	0	0
142.626	0	0	0
142.639	0	0	0
142.652	0	0	0
142.665	0	0	0
142.678	0	0	0
142.691	0	0	0
142.71	0	0	0
142.729	0	0	0
142.748	0	0	0
142.766	0	0	0
142.783	0	0	0
142.799	0	0	0
142.812	0	0	0
142.825	0	0	0
142.837	0	0	0
142.85	0	0	0
142.862	0	0	0
142.874	0	0	0
142.885	0	0	0
142.893	0	0	0
142.902	0	0	0
142.91	0	0	0
142.917	0	0	0
142.925	0	0	0
142.931	0	0	0
142.937	0	0	0
142.944	0	0	0
142.949	0	0	0
142.955	0	0	0
142.96	0	0	0
142.964	0	0	0
142.968	0	0	0
142.971	0	0	0
142.977	0	0	0
142.983	0	0	0
142.988	0	0	0
142.993	0	0	0
142.999	0	0	0
143.005	0	0	0
143.011	0	0	0
143.016	0	0	0
143.022	0	0	0
143.028	0	0	0
143.032	0	0	0
143.038	0	0	0
143.044	0	0	0
143.049	0	0	0
143.055	0	0	0
143.061	0	0	0
143.068	0	0	0
143.072	0	0	0
143.077	0	0	0
143.082	0	0	0
143.088	0	0	0
143.093	0	0	0
143.098	0	0	0
143.103	0	0	0
143.108	0	0	0
143.112	0	0	0
143.117	0	0	0
143.121	0	0	0
143.125	0	0	0
143.129	0	0	0
143.133	0	0	0
143.137	0	0	0
143.141	0	0	0
143.144	0	0	0
143.147	0	0	0
143.152	0	0	0
143.16	0	0	0
143.173	0	0	0
143.184	0	0	0
143.191	0	0	0
143.198	0	0	0
143.205	0	0	0
143.209	0	0	0
143.211	0	0	0
143.214	0	0	0
143.216	0	0	0
143.222	0	0	0
143.229	0	0	0
143.234	0	0	0
143.244	0	0	0
143.287	0	0	0
143.323	0	0	0
143.351	0	0	0
143.373	0	0	0
143.393	0	0	0
143.41	0	0	0
143.425	0	0	0
143.439	0	0	0
143.452	0	0	0
143.465	0	0	0
143.476	0	0	0
143.487	0	0	0
143.497	0	0	0
143.507	0	0	0
143.518	0	0	0
143.528	0	0	0
143.539	0	0	0
143.551	0	0	0
143.563	0	0	0
143.575	0	0	0
143.586	0	0	0
143.597	0	0	0
143.607	0	0	0
143.617	0	0	0
143.626	0	0	0
143.634	0	0	0
143.642	0	0	0
143.65	0	0	0
143.657	0	0	0
143.666	0	0	0
143.673	0	0	0
143.681	0	0	0
143.688	0	0	0
143.696	0	0	0
143.705	0	0	0
143.713	0	0	0
143.722	0	0	0
143.73	0	0	0
143.738	0	0	0
143.746	0	0	0
143.754	0	0	0
143.763	0	0	0
143.771	0	0	0
143.779	0	0	0
143.787	0	0	0
143.793	0	0	0
143.8	0	0	0
143.822	0	0	0
143.846	0	0	0
143.872	0	0	0
143.897	0	0	0
143.92	0	0	0
143.941	0	0	0
143.961	0	0	0
143.977	0	0	0
143.993	0	0	0
144.009	0	0	0
144.025	0	0	0
144.039	0	0	0
144.053	0	0	0
144.066	0	0	0
144.08	0	0	0
144.093	0	0	0
144.103	0	0	0
144.113	0	0	0
144.125	0	0	0
144.136	0	0	0
144.146	0	0	0
144.154	0	0	0
144.16	0	0	0
144.166	0	0	0
144.173	0	0	0
144.179	0	0	0
144.185	0	0	0
144.19	0	0	0
144.195	0	0	0
144.2	0	0	0
144.205	0	0	0
144.211	0	0	0
144.216	0	0	0
144.217	0	0	0
144.218	0	0	0
144.224	0	0	0
144.23	0	0	0
144.238	0	0	0
144.247	0	0	0
144.256	0	0	0
144.265	0	0	0
144.275	0	0	0
144.284	0	0	0
144.293	0	0	0
144.302	0	0	0
144.31	0	0	0
144.319	0	0	0
144.328	0	0	0
144.339	0	0	0
144.35	0	0	0
144.362	0	0	0
144.374	0	0	0
144.387	0	0	0
144.4	0	0	0
144.414	0	0	0
144.428	0	0	0
144.442	0	0	0
144.456	0	0	0
144.471	0	0	0
144.486	0	0	0
144.501	0	0	0
144.516	0	0	0
144.529	0	0	0
144.544	0	0	0
144.559	0	0	0
144.573	0	0	0
144.592	0	0	0
144.612	0	0	0
144.631	0	0	0
144.65	0	0	0
144.669	0	0	0
144.687	0	0	0
144.704	0	0	0
144.721	0	0	0
144.737	0	0	0
144.754	0	0	0
144.774	0	0	0
144.794	0	0	0
144.814	0	0	0
144.833	0	0	0
144.852	0	0	0
144.873	0	0	0
144.893	0	0	0
144.913	0	0	0
144.932	0	0	0
144.952	0	0	0
144.971	0	0	0
144.99	0	0	0
145.009	0	0	0
145.028	0	0	0
145.046	0	0	0
145.058	0	0	0
145.069	0	0	0
145.079	0	0	0
145.089	0	0	0
145.098	0	0	0
145.108	0	0	0
145.118	0	0	0
145.127	0	0	0
145.137	0	0	0
145.146	0	0	0
145.155	0	0	0
145.164	0	0	0
145.169	0	0	0
145.173	0	0	0
145.178	0	0	0
145.182	0	0	0
145.186	0	0	0
145.189	0	0	0
145.193	0	0	0
145.196	0	0	0
145.2	0	0	0
145.203	0	0	0
145.206	0	0	0
145.208	0	0	0
145.213	0	0	0
145.216	0	0	0
145.218	0	0	0
145.22	0	0	0
145.223	0	0	0
145.226	0	0	0
145.229	0	0	0
145.231	0	0	0
145.234	0	0	0
145.237	0	0	0
145.239	0	0	0
145.242	0	0	0
145.244	0	0	0
145.247	0	0	0
145.25	0	0	0
145.253	0	0	0
145.256	0	0	0
145.258	0	0	0
145.261	0	0	0
145.264	0	0	0
145.267	0	0	0
145.269	0	0	0
145.271	0	0	0
145.273	0	0	0
145.276	0	0	0
145.279	0	0	0
145.281	0	0	0
145.283	0	0	0
145.285	0	0	0
145.287	0	0	0
145.288	0	0	0
145.29	0	0	0
145.292	0	0	0
145.294	0	0	0
145.296	0	0	0
145.299	0	0	0
145.301	0	0	0
145.303	0	0	0
145.305	0	0	0
145.307	0	0	0
145.309	0	0	0
145.311	0	0	0
145.312	0	0	0
145.314	0	0	0
145.316	0	0	0
145.317	0	0	0
145.319	0	0	0
145.32	0	0	0
145.322	0	0	0
145.324	0	0	0
145.325	0	0	0
145.327	0	0	0
145.329	0	0	0
145.331	0	0	0
145.333	0	0	0
145.335	0	0	0
145.337	0	0	0
145.338	0	0	0
145.341	0	0	0
145.343	0	0	0
145.345	0	0	0
145.347	0	0	0
145.349	0	0	0
145.35	0	0	0
145.352	0	0	0
145.354	0	0	0
145.356	0	0	0
145.358	0	0	0
145.361	0	0	0
145.363	0	0	0
145.366	0	0	0
145.368	0	0	0
145.369	0	0	0
145.371	0	0	0
145.374	0	0	0
145.376	0	0	0
145.378	0	0	0
145.38	0	0	0
145.382	0	0	0
145.384	0	0	0
145.387	0	0	0
145.389	0	0	0
145.39	0	0	0
145.392	0	0	0
145.393	0	0	0
145.393	0	0	0
145.393	0	0	0
145.392	0	0	0
145.391	0	0	0
145.392	0	0	0
145.392	0	0	0
145.392	0	0	0
145.392	0	0	0
145.392	0	0	0
145.399	0	0	0
145.404	0	0	0
145.409	0	0	0
145.414	0	0	0
145.419	0	0	0
145.424	0	0	0
145.43	0	0	0
145.435	0	0	0
145.44	0	0	0
145.445	0	0	0
145.451	0	0	0
145.458	0	0	0
145.466	0	0	0
145.473	0	0	0
145.481	0	0	0
145.49	0	0	0
145.5	0	0	0
145.509	0	0	0
145.518	0	0	0
145.527	0	0	0
145.535	0	0	0
145.544	0	0	0
145.552	0	0	0
145.561	0	0	0
145.57	0	0	0
145.579	0	0	0
145.587	0	0	0
145.595	0	0	0
145.604	0	0	0
145.611	0	0	0
145.62	0	0	0
145.627	0	0	0
145.637	0	0	0
145.647	0	0	0
145.657	0	0	0
145.667	0	0	0
145.675	0	0	0
145.685	0	0	0
145.693	0	0	0
145.701	0	0	0
145.71	0	0	0
145.719	0	0	0
145.727	0	0	0
145.737	0	0	0
145.744	0	0	0
145.752	0	0	0
145.761	0	0	0
145.77	0	0	0
145.779	0	0	0
145.787	0	0	0
145.797	0	0	0
145.805	0	0	0
145.813	0	0	0
145.822	0	0	0
145.83	0	0	0
145.84	0	0	0
145.848	0	0	0
145.857	0	0	0
145.866	0	0	0
145.874	0	0	0
145.883	0	0	0
145.893	0	0	0
145.902	0	0	0
145.911	0	0	0
145.921	0	0	0
145.929	0	0	0
145.936	0	0	0
145.945	0	0	0
145.953	0	0	0
145.96	0	0	0
145.965	0	0	0
145.972	0	0	0
145.974	0	0	0
145.975	0	0	0
145.976	0	0	0
145.98	0	0	0
145.981	0	0	0
145.983	0	0	0
145.983	0	0	0
145.985	0	0	0
145.988	0	0	0
145.99	0	0	0
145.992	0	0	0
145.994	0	0	0
145.995	0	0	0
145.995	0	0	0
145.997	0	0	0
145.998	0	0	0
145.999	0	0	0
146.001	0	0	0
146.002	0	0	0
146.002	0	0	0
146.003	0	0	0
146.003	0	0	0
146.003	0	0	0
146.003	0	0	0
146.003	0	0	0
146.003	0	0	0
146.002	0	0	0
146.002	0	0	0
146.002	0	0	0
146.001	0	0	0
146.001	0	0	0
146.001	0	0	0
146.002	0	0	0
146.001	0	0	0
146.001	0	0	0
146.001	0	0	0
146.002	0	0	0
146.002	0	0	0
146.003	0	0	0
146.005	0	0	0
146.005	0	0	0
146.006	0	0	0
146.008	0	0	0
146.008	0	0	0
146.009	0	0	0
146.011	0	0	0
146.01	0	0	0
146.045	0	0	0
146.082	0	0	0
146.111	0	0	0
146.137	0	0	0
146.217	0	0	0
146.274	0	0	0
146.336	0	0	0
146.399	0	0	0
146.609	0	0	0
146.71	0	0	0
146.756	0	0	0
146.78	0	0	0
146.795	0	0	0
146.81	0	0	0
146.813	0	0	0
146.793	0	0	0
146.788	0	0	0
146.783	0	0	0
146.789	0	0	0
146.791	0	0	0
146.791	0	0	0
146.793	0	0	0
146.798	0	0	0
146.811	0	0	0
146.824	0	0	0
146.832	0	0	0
146.845	0	0	0
146.87	0	0	0
146.895	0	0	0
146.915	0	0	0
146.93	0	0	0
146.942	0	0	0
146.954	0	0	0
146.965	0	0	0
146.973	0	0	0
146.98	0	0	0
146.985	0	0	0
146.988	0	0	0
146.991	0	0	0
146.993	0	0	0
146.997	0	0	0
147.001	0	0	0
147.003	0	0	0
147.006	0	0	0
147.01	0	0	0
147.014	0	0	0
147.019	0	0	0
147.026	0	0	0
147.03	0	0	0
147.039	0	0	0
147.044	0	0	0
147.048	0	0	0
147.053	0	0	0
147.057	0	0	0
147.06	0	0	0
147.064	0	0	0
147.068	0	0	0
147.072	0	0	0
147.077	0	0	0
147.083	0	0	0
147.088	0	0	0
147.094	0	0	0
147.098	0	0	0
147.103	0	0	0
147.108	0	0	0
147.112	0	0	0
147.118	0	0	0
147.125	0	0	0
147.133	0	0	0
147.14	0	0	0
147.146	0	0	0
147.152	0	0	0
147.158	0	0	0
147.164	0	0	0
147.17	0	0	0
147.177	0	0	0
147.184	0	0	0
147.19	0	0	0
147.195	0	0	0
147.203	0	0	0
147.209	0	0	0
147.216	0	0	0
147.221	0	0	0
147.225	0	0	0
147.231	0	0	0
147.238	0	0	0
147.245	0	0	0
147.252	0	0	0
147.258	0	0	0
147.265	0	0	0
147.271	0	0	0
147.278	0	0	0
147.285	0	0	0
147.291	0	0	0
147.298	0	0	0
147.305	0	0	0
147.312	0	0	0
147.318	0	0	0
147.324	0	0	0
147.331	0	0	0
147.338	0	0	0
147.344	0	0	0
147.351	0	0	0
147.358	0	0	0
147.365	0	0	0
